Unnamed: 0,Cups                                     ,Fecha de la lectura,Hora de la lectura,Consumo (kwh),Hora inicio,Minutos inicio,Dia de la semana,Mes,Año,Periodo
305,ES0022000005731860JV1P,2018-01-04,4:30,7,4,15,Thursday,1,2018,P6
306,ES0022000005731860JV1P,2018-01-04,4:45,8,4,30,Thursday,1,2018,P6
307,ES0022000005731860JV1P,2018-01-04,5:00,7,4,45,Thursday,1,2018,P6
308,ES0022000005731860JV1P,2018-01-04,5:15,8,5,0,Thursday,1,2018,P6
309,ES0022000005731860JV1P,2018-01-04,5:30,8,5,15,Thursday,1,2018,P6
310,ES0022000005731860JV1P,2018-01-04,5:45,8,5,30,Thursday,1,2018,P6
311,ES0022000005731860JV1P,2018-01-04,6:00,8,5,45,Thursday,1,2018,P6
312,ES0022000005731860JV1P,2018-01-04,6:15,12,6,0,Thursday,1,2018,P6
313,ES0022000005731860JV1P,2018-01-04,6:30,17,6,15,Thursday,1,2018,P6
314,ES0022000005731860JV1P,2018-01-04,6:45,16,6,30,Thursday,1,2018,P6
315,ES0022000005731860JV1P,2018-01-04,7:00,16,6,45,Thursday,1,2018,P6
316,ES0022000005731860JV1P,2018-01-04,7:15,16,7,0,Thursday,1,2018,P6
317,ES0022000005731860JV1P,2018-01-04,7:30,18,7,15,Thursday,1,2018,P6
318,ES0022000005731860JV1P,2018-01-04,7:45,35,7,30,Thursday,1,2018,P6
319,ES0022000005731860JV1P,2018-01-04,8:00,31,7,45,Thursday,1,2018,P6
320,ES0022000005731860JV1P,2018-01-04,8:15,32,8,0,Thursday,1,2018,P2
321,ES0022000005731860JV1P,2018-01-04,8:30,30,8,15,Thursday,1,2018,P2
322,ES0022000005731860JV1P,2018-01-04,8:45,39,8,30,Thursday,1,2018,P2
323,ES0022000005731860JV1P,2018-01-04,9:00,37,8,45,Thursday,1,2018,P2
324,ES0022000005731860JV1P,2018-01-04,9:15,38,9,0,Thursday,1,2018,P1
325,ES0022000005731860JV1P,2018-01-04,9:30,39,9,15,Thursday,1,2018,P1
326,ES0022000005731860JV1P,2018-01-04,9:45,39,9,30,Thursday,1,2018,P1
327,ES0022000005731860JV1P,2018-01-04,10:00,39,9,45,Thursday,1,2018,P1
328,ES0022000005731860JV1P,2018-01-04,10:15,40,10,0,Thursday,1,2018,P1
329,ES0022000005731860JV1P,2018-01-04,10:30,39,10,15,Thursday,1,2018,P1
330,ES0022000005731860JV1P,2018-01-04,10:45,39,10,30,Thursday,1,2018,P1
331,ES0022000005731860JV1P,2018-01-04,11:00,40,10,45,Thursday,1,2018,P1
332,ES0022000005731860JV1P,2018-01-04,11:15,39,11,0,Thursday,1,2018,P1
333,ES0022000005731860JV1P,2018-01-04,11:30,36,11,15,Thursday,1,2018,P1
334,ES0022000005731860JV1P,2018-01-04,11:45,33,11,30,Thursday,1,2018,P1
335,ES0022000005731860JV1P,2018-01-04,12:00,33,11,45,Thursday,1,2018,P1
336,ES0022000005731860JV1P,2018-01-04,12:15,32,12,0,Thursday,1,2018,P1
337,ES0022000005731860JV1P,2018-01-04,12:30,34,12,15,Thursday,1,2018,P1
338,ES0022000005731860JV1P,2018-01-04,12:45,33,12,30,Thursday,1,2018,P1
339,ES0022000005731860JV1P,2018-01-04,13:00,33,12,45,Thursday,1,2018,P1
340,ES0022000005731860JV1P,2018-01-04,13:15,32,13,0,Thursday,1,2018,P1
341,ES0022000005731860JV1P,2018-01-04,13:30,33,13,15,Thursday,1,2018,P1
342,ES0022000005731860JV1P,2018-01-04,13:45,33,13,30,Thursday,1,2018,P1
343,ES0022000005731860JV1P,2018-01-04,14:00,32,13,45,Thursday,1,2018,P1
344,ES0022000005731860JV1P,2018-01-04,14:15,28,14,0,Thursday,1,2018,P2
345,ES0022000005731860JV1P,2018-01-04,14:30,27,14,15,Thursday,1,2018,P2
346,ES0022000005731860JV1P,2018-01-04,14:45,29,14,30,Thursday,1,2018,P2
347,ES0022000005731860JV1P,2018-01-04,15:00,28,14,45,Thursday,1,2018,P2
348,ES0022000005731860JV1P,2018-01-04,15:15,27,15,0,Thursday,1,2018,P2
349,ES0022000005731860JV1P,2018-01-04,15:30,26,15,15,Thursday,1,2018,P2
350,ES0022000005731860JV1P,2018-01-04,15:45,25,15,30,Thursday,1,2018,P2
351,ES0022000005731860JV1P,2018-01-04,16:00,23,15,45,Thursday,1,2018,P2
352,ES0022000005731860JV1P,2018-01-04,16:15,21,16,0,Thursday,1,2018,P2
353,ES0022000005731860JV1P,2018-01-04,16:30,18,16,15,Thursday,1,2018,P2
354,ES0022000005731860JV1P,2018-01-04,16:45,18,16,30,Thursday,1,2018,P2
355,ES0022000005731860JV1P,2018-01-04,17:00,18,16,45,Thursday,1,2018,P2
356,ES0022000005731860JV1P,2018-01-04,17:15,18,17,0,Thursday,1,2018,P2
357,ES0022000005731860JV1P,2018-01-04,17:30,17,17,15,Thursday,1,2018,P2
358,ES0022000005731860JV1P,2018-01-04,17:45,18,17,30,Thursday,1,2018,P2
359,ES0022000005731860JV1P,2018-01-04,18:00,17,17,45,Thursday,1,2018,P2
360,ES0022000005731860JV1P,2018-01-04,18:15,18,18,0,Thursday,1,2018,P1
361,ES0022000005731860JV1P,2018-01-04,18:30,18,18,15,Thursday,1,2018,P1
362,ES0022000005731860JV1P,2018-01-04,18:45,18,18,30,Thursday,1,2018,P1
363,ES0022000005731860JV1P,2018-01-04,19:00,22,18,45,Thursday,1,2018,P1
364,ES0022000005731860JV1P,2018-01-04,19:15,21,19,0,Thursday,1,2018,P1
365,ES0022000005731860JV1P,2018-01-04,19:30,19,19,15,Thursday,1,2018,P1
366,ES0022000005731860JV1P,2018-01-04,19:45,15,19,30,Thursday,1,2018,P1
367,ES0022000005731860JV1P,2018-01-04,20:00,14,19,45,Thursday,1,2018,P1
368,ES0022000005731860JV1P,2018-01-04,20:15,13,20,0,Thursday,1,2018,P1
369,ES0022000005731860JV1P,2018-01-04,20:30,11,20,15,Thursday,1,2018,P1
370,ES0022000005731860JV1P,2018-01-04,20:45,12,20,30,Thursday,1,2018,P1
371,ES0022000005731860JV1P,2018-01-04,21:00,11,20,45,Thursday,1,2018,P1
372,ES0022000005731860JV1P,2018-01-04,21:15,10,21,0,Thursday,1,2018,P1
373,ES0022000005731860JV1P,2018-01-04,21:30,9,21,15,Thursday,1,2018,P1
374,ES0022000005731860JV1P,2018-01-04,21:45,9,21,30,Thursday,1,2018,P1
375,ES0022000005731860JV1P,2018-01-04,22:00,9,21,45,Thursday,1,2018,P1
376,ES0022000005731860JV1P,2018-01-04,22:15,9,22,0,Thursday,1,2018,P2
377,ES0022000005731860JV1P,2018-01-04,22:30,9,22,15,Thursday,1,2018,P2
378,ES0022000005731860JV1P,2018-01-04,22:45,8,22,30,Thursday,1,2018,P2
379,ES0022000005731860JV1P,2018-01-04,23:00,8,22,45,Thursday,1,2018,P2
380,ES0022000005731860JV1P,2018-01-04,23:15,8,23,0,Thursday,1,2018,P2
381,ES0022000005731860JV1P,2018-01-04,23:30,7,23,15,Thursday,1,2018,P2
382,ES0022000005731860JV1P,2018-01-04,23:45,8,23,30,Thursday,1,2018,P2
383,ES0022000005731860JV1P,2018-01-04,0:00,7,23,45,Thursday,1,2018,P2
384,ES0022000005731860JV1P,2018-01-05,0:15,7,0,0,Friday,1,2018,P6
385,ES0022000005731860JV1P,2018-01-05,0:30,8,0,15,Friday,1,2018,P6
386,ES0022000005731860JV1P,2018-01-05,0:45,7,0,30,Friday,1,2018,P6
387,ES0022000005731860JV1P,2018-01-05,1:00,8,0,45,Friday,1,2018,P6
388,ES0022000005731860JV1P,2018-01-05,1:15,7,1,0,Friday,1,2018,P6
389,ES0022000005731860JV1P,2018-01-05,1:30,7,1,15,Friday,1,2018,P6
390,ES0022000005731860JV1P,2018-01-05,1:45,7,1,30,Friday,1,2018,P6
391,ES0022000005731860JV1P,2018-01-05,2:00,8,1,45,Friday,1,2018,P6
392,ES0022000005731860JV1P,2018-01-05,2:15,7,2,0,Friday,1,2018,P6
393,ES0022000005731860JV1P,2018-01-05,2:30,7,2,15,Friday,1,2018,P6
394,ES0022000005731860JV1P,2018-01-05,2:45,7,2,30,Friday,1,2018,P6
395,ES0022000005731860JV1P,2018-01-05,3:00,8,2,45,Friday,1,2018,P6
396,ES0022000005731860JV1P,2018-01-05,3:15,7,3,0,Friday,1,2018,P6
397,ES0022000005731860JV1P,2018-01-05,3:30,7,3,15,Friday,1,2018,P6
398,ES0022000005731860JV1P,2018-01-05,3:45,7,3,30,Friday,1,2018,P6
399,ES0022000005731860JV1P,2018-01-05,4:00,8,3,45,Friday,1,2018,P6
400,ES0022000005731860JV1P,2018-01-05,4:15,7,4,0,Friday,1,2018,P6
401,ES0022000005731860JV1P,2018-01-05,4:30,7,4,15,Friday,1,2018,P6
402,ES0022000005731860JV1P,2018-01-05,4:45,7,4,30,Friday,1,2018,P6
403,ES0022000005731860JV1P,2018-01-05,5:00,7,4,45,Friday,1,2018,P6
404,ES0022000005731860JV1P,2018-01-05,5:15,8,5,0,Friday,1,2018,P6
405,ES0022000005731860JV1P,2018-01-05,5:30,8,5,15,Friday,1,2018,P6
406,ES0022000005731860JV1P,2018-01-05,5:45,9,5,30,Friday,1,2018,P6
407,ES0022000005731860JV1P,2018-01-05,6:00,8,5,45,Friday,1,2018,P6
408,ES0022000005731860JV1P,2018-01-05,6:15,9,6,0,Friday,1,2018,P6
409,ES0022000005731860JV1P,2018-01-05,6:30,17,6,15,Friday,1,2018,P6
410,ES0022000005731860JV1P,2018-01-05,6:45,16,6,30,Friday,1,2018,P6
411,ES0022000005731860JV1P,2018-01-05,7:00,16,6,45,Friday,1,2018,P6
412,ES0022000005731860JV1P,2018-01-05,7:15,17,7,0,Friday,1,2018,P6
413,ES0022000005731860JV1P,2018-01-05,7:30,17,7,15,Friday,1,2018,P6
414,ES0022000005731860JV1P,2018-01-05,7:45,28,7,30,Friday,1,2018,P6
415,ES0022000005731860JV1P,2018-01-05,8:00,28,7,45,Friday,1,2018,P6
416,ES0022000005731860JV1P,2018-01-05,8:15,28,8,0,Friday,1,2018,P2
417,ES0022000005731860JV1P,2018-01-05,8:30,29,8,15,Friday,1,2018,P2
418,ES0022000005731860JV1P,2018-01-05,8:45,28,8,30,Friday,1,2018,P2
419,ES0022000005731860JV1P,2018-01-05,9:00,27,8,45,Friday,1,2018,P2
420,ES0022000005731860JV1P,2018-01-05,9:15,27,9,0,Friday,1,2018,P1
421,ES0022000005731860JV1P,2018-01-05,9:30,28,9,15,Friday,1,2018,P1
422,ES0022000005731860JV1P,2018-01-05,9:45,28,9,30,Friday,1,2018,P1
423,ES0022000005731860JV1P,2018-01-05,10:00,29,9,45,Friday,1,2018,P1
424,ES0022000005731860JV1P,2018-01-05,10:15,34,10,0,Friday,1,2018,P1
425,ES0022000005731860JV1P,2018-01-05,10:30,34,10,15,Friday,1,2018,P1
426,ES0022000005731860JV1P,2018-01-05,10:45,32,10,30,Friday,1,2018,P1
427,ES0022000005731860JV1P,2018-01-05,11:00,33,10,45,Friday,1,2018,P1
428,ES0022000005731860JV1P,2018-01-05,11:15,30,11,0,Friday,1,2018,P1
429,ES0022000005731860JV1P,2018-01-05,11:30,30,11,15,Friday,1,2018,P1
430,ES0022000005731860JV1P,2018-01-05,11:45,28,11,30,Friday,1,2018,P1
431,ES0022000005731860JV1P,2018-01-05,12:00,30,11,45,Friday,1,2018,P1
432,ES0022000005731860JV1P,2018-01-05,12:15,31,12,0,Friday,1,2018,P1
433,ES0022000005731860JV1P,2018-01-05,12:30,31,12,15,Friday,1,2018,P1
434,ES0022000005731860JV1P,2018-01-05,12:45,33,12,30,Friday,1,2018,P1
435,ES0022000005731860JV1P,2018-01-05,13:00,35,12,45,Friday,1,2018,P1
436,ES0022000005731860JV1P,2018-01-05,13:15,25,13,0,Friday,1,2018,P1
437,ES0022000005731860JV1P,2018-01-05,13:30,24,13,15,Friday,1,2018,P1
438,ES0022000005731860JV1P,2018-01-05,13:45,24,13,30,Friday,1,2018,P1
439,ES0022000005731860JV1P,2018-01-05,14:00,23,13,45,Friday,1,2018,P1
440,ES0022000005731860JV1P,2018-01-05,14:15,21,14,0,Friday,1,2018,P2
441,ES0022000005731860JV1P,2018-01-05,14:30,16,14,15,Friday,1,2018,P2
442,ES0022000005731860JV1P,2018-01-05,14:45,15,14,30,Friday,1,2018,P2
443,ES0022000005731860JV1P,2018-01-05,15:00,14,14,45,Friday,1,2018,P2
444,ES0022000005731860JV1P,2018-01-05,15:15,14,15,0,Friday,1,2018,P2
445,ES0022000005731860JV1P,2018-01-05,15:30,13,15,15,Friday,1,2018,P2
446,ES0022000005731860JV1P,2018-01-05,15:45,15,15,30,Friday,1,2018,P2
447,ES0022000005731860JV1P,2018-01-05,16:00,18,15,45,Friday,1,2018,P2
448,ES0022000005731860JV1P,2018-01-05,16:15,14,16,0,Friday,1,2018,P2
449,ES0022000005731860JV1P,2018-01-05,16:30,13,16,15,Friday,1,2018,P2
450,ES0022000005731860JV1P,2018-01-05,16:45,13,16,30,Friday,1,2018,P2
451,ES0022000005731860JV1P,2018-01-05,17:00,13,16,45,Friday,1,2018,P2
452,ES0022000005731860JV1P,2018-01-05,17:15,12,17,0,Friday,1,2018,P2
453,ES0022000005731860JV1P,2018-01-05,17:30,12,17,15,Friday,1,2018,P2
454,ES0022000005731860JV1P,2018-01-05,17:45,12,17,30,Friday,1,2018,P2
455,ES0022000005731860JV1P,2018-01-05,18:00,12,17,45,Friday,1,2018,P2
456,ES0022000005731860JV1P,2018-01-05,18:15,12,18,0,Friday,1,2018,P1
457,ES0022000005731860JV1P,2018-01-05,18:30,13,18,15,Friday,1,2018,P1
458,ES0022000005731860JV1P,2018-01-05,18:45,12,18,30,Friday,1,2018,P1
459,ES0022000005731860JV1P,2018-01-05,19:00,12,18,45,Friday,1,2018,P1
460,ES0022000005731860JV1P,2018-01-05,19:15,12,19,0,Friday,1,2018,P1
461,ES0022000005731860JV1P,2018-01-05,19:30,12,19,15,Friday,1,2018,P1
462,ES0022000005731860JV1P,2018-01-05,19:45,10,19,30,Friday,1,2018,P1
463,ES0022000005731860JV1P,2018-01-05,20:00,9,19,45,Friday,1,2018,P1
464,ES0022000005731860JV1P,2018-01-05,20:15,8,20,0,Friday,1,2018,P1
465,ES0022000005731860JV1P,2018-01-05,20:30,9,20,15,Friday,1,2018,P1
466,ES0022000005731860JV1P,2018-01-05,20:45,8,20,30,Friday,1,2018,P1
467,ES0022000005731860JV1P,2018-01-05,21:00,9,20,45,Friday,1,2018,P1
468,ES0022000005731860JV1P,2018-01-05,21:15,9,21,0,Friday,1,2018,P1
469,ES0022000005731860JV1P,2018-01-05,21:30,8,21,15,Friday,1,2018,P1
470,ES0022000005731860JV1P,2018-01-05,21:45,9,21,30,Friday,1,2018,P1
471,ES0022000005731860JV1P,2018-01-05,22:00,8,21,45,Friday,1,2018,P1
472,ES0022000005731860JV1P,2018-01-05,22:15,9,22,0,Friday,1,2018,P2
473,ES0022000005731860JV1P,2018-01-05,22:30,8,22,15,Friday,1,2018,P2
474,ES0022000005731860JV1P,2018-01-05,22:45,8,22,30,Friday,1,2018,P2
475,ES0022000005731860JV1P,2018-01-05,23:00,8,22,45,Friday,1,2018,P2
476,ES0022000005731860JV1P,2018-01-05,23:15,7,23,0,Friday,1,2018,P2
477,ES0022000005731860JV1P,2018-01-05,23:30,8,23,15,Friday,1,2018,P2
478,ES0022000005731860JV1P,2018-01-05,23:45,7,23,30,Friday,1,2018,P2
479,ES0022000005731860JV1P,2018-01-05,0:00,7,23,45,Friday,1,2018,P2
480,ES0022000005731860JV1P,2018-01-06,0:15,7,0,0,Saturday,1,2018,P6
481,ES0022000005731860JV1P,2018-01-06,0:30,7,0,15,Saturday,1,2018,P6
482,ES0022000005731860JV1P,2018-01-06,0:45,7,0,30,Saturday,1,2018,P6
483,ES0022000005731860JV1P,2018-01-06,1:00,7,0,45,Saturday,1,2018,P6
484,ES0022000005731860JV1P,2018-01-06,1:15,8,1,0,Saturday,1,2018,P6
485,ES0022000005731860JV1P,2018-01-06,1:30,7,1,15,Saturday,1,2018,P6
486,ES0022000005731860JV1P,2018-01-06,1:45,7,1,30,Saturday,1,2018,P6
487,ES0022000005731860JV1P,2018-01-06,2:00,7,1,45,Saturday,1,2018,P6
488,ES0022000005731860JV1P,2018-01-06,2:15,7,2,0,Saturday,1,2018,P6
489,ES0022000005731860JV1P,2018-01-06,2:30,7,2,15,Saturday,1,2018,P6
490,ES0022000005731860JV1P,2018-01-06,2:45,7,2,30,Saturday,1,2018,P6
491,ES0022000005731860JV1P,2018-01-06,3:00,7,2,45,Saturday,1,2018,P6
492,ES0022000005731860JV1P,2018-01-06,3:15,7,3,0,Saturday,1,2018,P6
493,ES0022000005731860JV1P,2018-01-06,3:30,7,3,15,Saturday,1,2018,P6
494,ES0022000005731860JV1P,2018-01-06,3:45,7,3,30,Saturday,1,2018,P6
495,ES0022000005731860JV1P,2018-01-06,4:00,7,3,45,Saturday,1,2018,P6
496,ES0022000005731860JV1P,2018-01-06,4:15,8,4,0,Saturday,1,2018,P6
497,ES0022000005731860JV1P,2018-01-06,4:30,7,4,15,Saturday,1,2018,P6
498,ES0022000005731860JV1P,2018-01-06,4:45,7,4,30,Saturday,1,2018,P6
499,ES0022000005731860JV1P,2018-01-06,5:00,7,4,45,Saturday,1,2018,P6
500,ES0022000005731860JV1P,2018-01-06,5:15,7,5,0,Saturday,1,2018,P6
501,ES0022000005731860JV1P,2018-01-06,5:30,8,5,15,Saturday,1,2018,P6
502,ES0022000005731860JV1P,2018-01-06,5:45,8,5,30,Saturday,1,2018,P6
503,ES0022000005731860JV1P,2018-01-06,6:00,8,5,45,Saturday,1,2018,P6
504,ES0022000005731860JV1P,2018-01-06,6:15,8,6,0,Saturday,1,2018,P6
505,ES0022000005731860JV1P,2018-01-06,6:30,8,6,15,Saturday,1,2018,P6
506,ES0022000005731860JV1P,2018-01-06,6:45,7,6,30,Saturday,1,2018,P6
507,ES0022000005731860JV1P,2018-01-06,7:00,8,6,45,Saturday,1,2018,P6
508,ES0022000005731860JV1P,2018-01-06,7:15,7,7,0,Saturday,1,2018,P6
509,ES0022000005731860JV1P,2018-01-06,7:30,8,7,15,Saturday,1,2018,P6
510,ES0022000005731860JV1P,2018-01-06,7:45,8,7,30,Saturday,1,2018,P6
511,ES0022000005731860JV1P,2018-01-06,8:00,7,7,45,Saturday,1,2018,P6
512,ES0022000005731860JV1P,2018-01-06,8:15,7,8,0,Saturday,1,2018,P2
513,ES0022000005731860JV1P,2018-01-06,8:30,7,8,15,Saturday,1,2018,P2
514,ES0022000005731860JV1P,2018-01-06,8:45,7,8,30,Saturday,1,2018,P2
515,ES0022000005731860JV1P,2018-01-06,9:00,6,8,45,Saturday,1,2018,P2
516,ES0022000005731860JV1P,2018-01-06,9:15,7,9,0,Saturday,1,2018,P1
517,ES0022000005731860JV1P,2018-01-06,9:30,7,9,15,Saturday,1,2018,P1
518,ES0022000005731860JV1P,2018-01-06,9:45,7,9,30,Saturday,1,2018,P1
519,ES0022000005731860JV1P,2018-01-06,10:00,6,9,45,Saturday,1,2018,P1
520,ES0022000005731860JV1P,2018-01-06,10:15,7,10,0,Saturday,1,2018,P1
521,ES0022000005731860JV1P,2018-01-06,10:30,7,10,15,Saturday,1,2018,P1
522,ES0022000005731860JV1P,2018-01-06,10:45,7,10,30,Saturday,1,2018,P1
523,ES0022000005731860JV1P,2018-01-06,11:00,6,10,45,Saturday,1,2018,P1
524,ES0022000005731860JV1P,2018-01-06,11:15,7,11,0,Saturday,1,2018,P1
525,ES0022000005731860JV1P,2018-01-06,11:30,7,11,15,Saturday,1,2018,P1
526,ES0022000005731860JV1P,2018-01-06,11:45,7,11,30,Saturday,1,2018,P1
527,ES0022000005731860JV1P,2018-01-06,12:00,7,11,45,Saturday,1,2018,P1
528,ES0022000005731860JV1P,2018-01-06,12:15,6,12,0,Saturday,1,2018,P1
529,ES0022000005731860JV1P,2018-01-06,12:30,7,12,15,Saturday,1,2018,P1
530,ES0022000005731860JV1P,2018-01-06,12:45,7,12,30,Saturday,1,2018,P1
531,ES0022000005731860JV1P,2018-01-06,13:00,7,12,45,Saturday,1,2018,P1
532,ES0022000005731860JV1P,2018-01-06,13:15,7,13,0,Saturday,1,2018,P1
533,ES0022000005731860JV1P,2018-01-06,13:30,6,13,15,Saturday,1,2018,P1
534,ES0022000005731860JV1P,2018-01-06,13:45,7,13,30,Saturday,1,2018,P1
535,ES0022000005731860JV1P,2018-01-06,14:00,7,13,45,Saturday,1,2018,P1
536,ES0022000005731860JV1P,2018-01-06,14:15,7,14,0,Saturday,1,2018,P2
537,ES0022000005731860JV1P,2018-01-06,14:30,7,14,15,Saturday,1,2018,P2
538,ES0022000005731860JV1P,2018-01-06,14:45,7,14,30,Saturday,1,2018,P2
539,ES0022000005731860JV1P,2018-01-06,15:00,6,14,45,Saturday,1,2018,P2
540,ES0022000005731860JV1P,2018-01-06,15:15,7,15,0,Saturday,1,2018,P2
541,ES0022000005731860JV1P,2018-01-06,15:30,7,15,15,Saturday,1,2018,P2
542,ES0022000005731860JV1P,2018-01-06,15:45,7,15,30,Saturday,1,2018,P2
543,ES0022000005731860JV1P,2018-01-06,16:00,6,15,45,Saturday,1,2018,P2
544,ES0022000005731860JV1P,2018-01-06,16:15,7,16,0,Saturday,1,2018,P2
545,ES0022000005731860JV1P,2018-01-06,16:30,7,16,15,Saturday,1,2018,P2
546,ES0022000005731860JV1P,2018-01-06,16:45,6,16,30,Saturday,1,2018,P2
547,ES0022000005731860JV1P,2018-01-06,17:00,7,16,45,Saturday,1,2018,P2
548,ES0022000005731860JV1P,2018-01-06,17:15,7,17,0,Saturday,1,2018,P2
549,ES0022000005731860JV1P,2018-01-06,17:30,7,17,15,Saturday,1,2018,P2
550,ES0022000005731860JV1P,2018-01-06,17:45,6,17,30,Saturday,1,2018,P2
551,ES0022000005731860JV1P,2018-01-06,18:00,7,17,45,Saturday,1,2018,P2
552,ES0022000005731860JV1P,2018-01-06,18:15,7,18,0,Saturday,1,2018,P1
553,ES0022000005731860JV1P,2018-01-06,18:30,8,18,15,Saturday,1,2018,P1
554,ES0022000005731860JV1P,2018-01-06,18:45,7,18,30,Saturday,1,2018,P1
555,ES0022000005731860JV1P,2018-01-06,19:00,8,18,45,Saturday,1,2018,P1
556,ES0022000005731860JV1P,2018-01-06,19:15,8,19,0,Saturday,1,2018,P1
557,ES0022000005731860JV1P,2018-01-06,19:30,8,19,15,Saturday,1,2018,P1
558,ES0022000005731860JV1P,2018-01-06,19:45,8,19,30,Saturday,1,2018,P1
559,ES0022000005731860JV1P,2018-01-06,20:00,8,19,45,Saturday,1,2018,P1
560,ES0022000005731860JV1P,2018-01-06,20:15,8,20,0,Saturday,1,2018,P1
561,ES0022000005731860JV1P,2018-01-06,20:30,8,20,15,Saturday,1,2018,P1
562,ES0022000005731860JV1P,2018-01-06,20:45,9,20,30,Saturday,1,2018,P1
563,ES0022000005731860JV1P,2018-01-06,21:00,8,20,45,Saturday,1,2018,P1
564,ES0022000005731860JV1P,2018-01-06,21:15,8,21,0,Saturday,1,2018,P1
565,ES0022000005731860JV1P,2018-01-06,21:30,8,21,15,Saturday,1,2018,P1
566,ES0022000005731860JV1P,2018-01-06,21:45,8,21,30,Saturday,1,2018,P1
567,ES0022000005731860JV1P,2018-01-06,22:00,8,21,45,Saturday,1,2018,P1
568,ES0022000005731860JV1P,2018-01-06,22:15,8,22,0,Saturday,1,2018,P2
569,ES0022000005731860JV1P,2018-01-06,22:30,8,22,15,Saturday,1,2018,P2
570,ES0022000005731860JV1P,2018-01-06,22:45,8,22,30,Saturday,1,2018,P2
571,ES0022000005731860JV1P,2018-01-06,23:00,8,22,45,Saturday,1,2018,P2
572,ES0022000005731860JV1P,2018-01-06,23:15,6,23,0,Saturday,1,2018,P2
573,ES0022000005731860JV1P,2018-01-06,23:30,7,23,15,Saturday,1,2018,P2
574,ES0022000005731860JV1P,2018-01-06,23:45,7,23,30,Saturday,1,2018,P2
575,ES0022000005731860JV1P,2018-01-06,0:00,7,23,45,Saturday,1,2018,P2
576,ES0022000005731860JV1P,2018-01-07,0:15,7,0,0,Sunday,1,2018,P6
577,ES0022000005731860JV1P,2018-01-07,0:30,7,0,15,Sunday,1,2018,P6
578,ES0022000005731860JV1P,2018-01-07,0:45,7,0,30,Sunday,1,2018,P6
579,ES0022000005731860JV1P,2018-01-07,1:00,7,0,45,Sunday,1,2018,P6
580,ES0022000005731860JV1P,2018-01-07,1:15,6,1,0,Sunday,1,2018,P6
581,ES0022000005731860JV1P,2018-01-07,1:30,7,1,15,Sunday,1,2018,P6
582,ES0022000005731860JV1P,2018-01-07,1:45,7,1,30,Sunday,1,2018,P6
583,ES0022000005731860JV1P,2018-01-07,2:00,7,1,45,Sunday,1,2018,P6
584,ES0022000005731860JV1P,2018-01-07,2:15,7,2,0,Sunday,1,2018,P6
585,ES0022000005731860JV1P,2018-01-07,2:30,7,2,15,Sunday,1,2018,P6
586,ES0022000005731860JV1P,2018-01-07,2:45,6,2,30,Sunday,1,2018,P6
587,ES0022000005731860JV1P,2018-01-07,3:00,7,2,45,Sunday,1,2018,P6
588,ES0022000005731860JV1P,2018-01-07,3:15,7,3,0,Sunday,1,2018,P6
589,ES0022000005731860JV1P,2018-01-07,3:30,7,3,15,Sunday,1,2018,P6
590,ES0022000005731860JV1P,2018-01-07,3:45,7,3,30,Sunday,1,2018,P6
591,ES0022000005731860JV1P,2018-01-07,4:00,7,3,45,Sunday,1,2018,P6
592,ES0022000005731860JV1P,2018-01-07,4:15,6,4,0,Sunday,1,2018,P6
593,ES0022000005731860JV1P,2018-01-07,4:30,7,4,15,Sunday,1,2018,P6
594,ES0022000005731860JV1P,2018-01-07,4:45,7,4,30,Sunday,1,2018,P6
595,ES0022000005731860JV1P,2018-01-07,5:00,7,4,45,Sunday,1,2018,P6
596,ES0022000005731860JV1P,2018-01-07,5:15,7,5,0,Sunday,1,2018,P6
597,ES0022000005731860JV1P,2018-01-07,5:30,8,5,15,Sunday,1,2018,P6
598,ES0022000005731860JV1P,2018-01-07,5:45,8,5,30,Sunday,1,2018,P6
599,ES0022000005731860JV1P,2018-01-07,6:00,7,5,45,Sunday,1,2018,P6
600,ES0022000005731860JV1P,2018-01-07,6:15,8,6,0,Sunday,1,2018,P6
601,ES0022000005731860JV1P,2018-01-07,6:30,7,6,15,Sunday,1,2018,P6
602,ES0022000005731860JV1P,2018-01-07,6:45,7,6,30,Sunday,1,2018,P6
603,ES0022000005731860JV1P,2018-01-07,7:00,8,6,45,Sunday,1,2018,P6
604,ES0022000005731860JV1P,2018-01-07,7:15,7,7,0,Sunday,1,2018,P6
605,ES0022000005731860JV1P,2018-01-07,7:30,7,7,15,Sunday,1,2018,P6
606,ES0022000005731860JV1P,2018-01-07,7:45,8,7,30,Sunday,1,2018,P6
607,ES0022000005731860JV1P,2018-01-07,8:00,7,7,45,Sunday,1,2018,P6
608,ES0022000005731860JV1P,2018-01-07,8:15,7,8,0,Sunday,1,2018,P2
609,ES0022000005731860JV1P,2018-01-07,8:30,6,8,15,Sunday,1,2018,P2
610,ES0022000005731860JV1P,2018-01-07,8:45,6,8,30,Sunday,1,2018,P2
611,ES0022000005731860JV1P,2018-01-07,9:00,7,8,45,Sunday,1,2018,P2
612,ES0022000005731860JV1P,2018-01-07,9:15,6,9,0,Sunday,1,2018,P1
613,ES0022000005731860JV1P,2018-01-07,9:30,7,9,15,Sunday,1,2018,P1
614,ES0022000005731860JV1P,2018-01-07,9:45,6,9,30,Sunday,1,2018,P1
615,ES0022000005731860JV1P,2018-01-07,10:00,8,9,45,Sunday,1,2018,P1
