Cups                                     ;Fecha de la lectura;Hora de la lectura;Consumo (kwh);;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;22:00;9;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;22:15;9;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;22:30;9;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;23:15;8;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;23:45;8;;;;;;;;;;;
ES0022000005731860JV1P;04/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;0:30;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;1:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;4:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;4:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;5:15;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;5:45;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;6:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;6:15;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;6:30;17;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;6:45;16;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;7:00;16;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;7:15;17;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;7:30;17;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;7:45;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;8:00;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;8:15;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;8:30;29;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;8:45;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;9:00;27;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;9:15;27;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;9:30;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;9:45;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;10:00;29;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;10:15;34;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;10:30;34;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;10:45;32;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;11:00;33;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;11:15;30;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;11:30;30;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;11:45;28;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;12:00;30;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;12:15;31;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;12:30;31;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;12:45;33;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;13:00;35;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;13:15;25;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;13:30;24;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;13:45;24;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;14:00;23;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;14:15;21;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;14:30;16;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;14:45;15;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;15:00;14;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;15:15;14;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;15:30;13;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;15:45;15;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;16:00;18;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;16:15;14;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;16:30;13;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;16:45;13;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;17:00;13;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;17:15;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;17:30;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;17:45;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;18:00;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;18:15;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;18:30;13;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;18:45;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;19:00;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;19:15;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;19:30;12;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;19:45;10;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;20:00;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;20:15;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;20:30;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;20:45;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;21:00;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;21:15;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;21:30;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;21:45;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;22:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;22:15;9;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;23:30;8;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;05/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;1:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;3:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;4:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;5:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;6:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;6:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;6:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;6:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;7:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;7:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;7:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;7:45;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;8:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;8:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;8:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;8:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;9:00;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;9:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;9:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;9:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;10:00;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;10:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;10:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;10:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;11:00;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;11:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;11:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;11:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;12:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;12:15;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;12:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;12:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;13:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;13:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;13:30;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;13:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;14:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;14:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;14:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;14:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;15:00;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;15:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;15:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;15:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;16:00;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;16:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;16:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;16:45;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;17:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;17:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;17:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;17:45;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;18:00;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;18:15;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;18:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;18:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;19:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;19:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;19:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;19:45;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;20:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;20:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;20:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;20:45;9;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;21:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;21:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;21:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;21:45;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;22:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;22:15;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;23:15;6;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;06/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;1:15;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;2:45;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;3:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;4:15;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;5:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;6:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;6:15;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;6:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;6:45;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;7:00;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;7:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;7:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;7:45;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;8:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;8:15;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;8:30;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;8:45;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;9:00;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;9:15;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;9:30;7;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;9:45;6;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;10:00;8;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;10:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;10:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;10:45;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;11:00;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;11:15;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;11:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;11:45;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;12:00;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;12:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;12:30;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;12:45;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;13:00;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;13:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;13:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;13:45;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;14:00;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;14:15;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;14:30;11;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;14:45;14;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;15:00;13;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;15:15;15;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;15:30;15;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;15:45;16;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;16:00;16;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;16:15;15;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;16:30;14;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;16:45;14;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;17:00;15;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;17:15;14;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;17:30;14;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;17:45;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;18:00;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;18:15;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;18:30;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;18:45;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;19:00;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;19:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;19:30;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;19:45;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;20:00;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;20:15;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;20:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;20:45;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;21:00;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;21:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;21:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;21:45;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;22:00;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;22:15;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;22:30;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;22:45;10;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;23:00;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;23:15;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;23:30;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;23:45;9;;;;;;;;;;;
ES0022000005731860JV1P;07/01/2018;0:00;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;0:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;0:30;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;0:45;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;1:00;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;1:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;1:30;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;1:45;10;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;2:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;2:30;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;2:45;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;3:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;3:30;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;3:45;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;4:00;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;4:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;4:30;8;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;4:45;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;5:00;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;5:15;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;5:30;10;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;5:45;9;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;6:00;11;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;6:15;14;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;6:30;15;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;6:45;15;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;7:00;18;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;7:15;19;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;7:30;26;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;7:45;44;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;8:00;43;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;8:15;44;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;8:30;44;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;8:45;47;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;9:00;49;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;9:15;52;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;9:30;51;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;9:45;53;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;10:00;54;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;10:15;55;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;10:30;57;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;10:45;68;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;11:00;64;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;11:15;63;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;11:30;60;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;11:45;54;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;12:00;59;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;12:15;58;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;12:30;57;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;12:45;57;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;13:00;57;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;13:15;56;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;13:30;55;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;13:45;56;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;14:00;54;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;14:15;55;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;14:30;53;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;14:45;53;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;15:00;52;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;15:15;51;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;15:30;49;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;15:45;46;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;16:00;47;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;16:15;46;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;16:30;47;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;16:45;45;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;17:00;44;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;17:15;45;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;17:30;44;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;17:45;43;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;18:00;45;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;18:15;42;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;18:30;45;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;18:45;40;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;19:00;42;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;19:15;41;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;19:30;38;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;19:45;37;;;;;;;;;;;
ES0022000005731860JV1P;08/01/2018;20:00;34;;;;;;;;;;;
